customer_id,loyalty_score,product_id,product_description,product_category,basket,date_of_purchase
C74,,,,,"[{'product_id': 'P10', 'price': 1727}]",2019-02-20 10:04:00
C85,,,,,"[{'product_id': 'P28', 'price': 1723}, {'product_id': 'P31', 'price': 1137}, {'product_id': 'P32', 'price': 1596}]",2019-02-20 22:26:00
C89,,,,,"[{'product_id': 'P36', 'price': 1249}]",2019-02-20 04:50:00
C90,,,,,"[{'product_id': 'P45', 'price': 1858}, {'product_id': 'P51', 'price': 553}, {'product_id': 'P43', 'price': 931}]",2019-02-20 19:44:00
C91,,,,,"[{'product_id': 'P38', 'price': 1497}, {'product_id': 'P36', 'price': 370}, {'product_id': 'P40', 'price': 1083}]",2019-02-20 08:35:00
C96,,,,,"[{'product_id': 'P32', 'price': 645}, {'product_id': 'P23', 'price': 1034}]",2019-02-20 16:16:00
C99,,,,,"[{'product_id': 'P28', 'price': 1622}, {'product_id': 'P31', 'price': 1868}, {'product_id': 'P31', 'price': 31}]",2019-02-20 17:30:00
C113,,,,,"[{'product_id': 'P63', 'price': 1177}, {'product_id': 'P63', 'price': 1094}]",2019-02-20 20:14:00
C114,,,,,"[{'product_id': 'P48', 'price': 1704}, {'product_id': 'P43', 'price': 977}]",2019-02-20 11:38:00
C117,,,,,"[{'product_id': 'P37', 'price': 413}]",2019-02-20 10:52:00
C130,,,,,"[{'product_id': 'P33', 'price': 1839}]",2019-02-20 18:49:00
C9,,,,,"[{'product_id': 'P49', 'price': 1459}, {'product_id': 'P49', 'price': 564}]",2019-02-21 07:00:00
C11,,,,,"[{'product_id': 'P63', 'price': 419}]",2019-02-21 17:44:00
C13,,,,,"[{'product_id': 'P38', 'price': 458}]",2019-02-21 23:12:00
C15,,,,,"[{'product_id': 'P64', 'price': 1445}, {'product_id': 'P63', 'price': 1376}, {'product_id': 'P63', 'price': 804}]",2019-02-21 07:54:00
C22,,,,,"[{'product_id': 'P34', 'price': 264}, {'product_id': 'P32', 'price': 1959}, {'product_id': 'P29', 'price': 1393}]",2019-02-21 04:33:00
C29,,,,,"[{'product_id': 'P30', 'price': 422}, {'product_id': 'P24', 'price': 109}, {'product_id': 'P27', 'price': 1065}]",2019-02-21 08:43:00
C31,,,,,"[{'product_id': 'P07', 'price': 1917}, {'product_id': 'P06', 'price': 303}, {'product_id': 'P10', 'price': 766}]",2019-02-21 22:40:00
C33,,,,,"[{'product_id': 'P32', 'price': 1052}, {'product_id': 'P27', 'price': 1649}]",2019-02-21 21:22:00
C37,,,,,"[{'product_id': 'P34', 'price': 1414}, {'product_id': 'P29', 'price': 639}]",2019-02-21 07:15:00
C38,,,,,"[{'product_id': 'P29', 'price': 1186}, {'product_id': 'P25', 'price': 294}]",2019-02-21 15:59:00
C55,,,,,"[{'product_id': 'P39', 'price': 346}]",2019-02-21 14:36:00
C56,,,,,"[{'product_id': 'P39', 'price': 41}, {'product_id': 'P37', 'price': 1482}]",2019-02-21 11:01:00
C67,,,,,"[{'product_id': 'P26', 'price': 672}]",2019-02-21 14:30:00
C77,,,,,"[{'product_id': 'P35', 'price': 532}, {'product_id': 'P39', 'price': 766}]",2019-02-21 03:07:00
C86,,,,,"[{'product_id': 'P38', 'price': 582}, {'product_id': 'P40', 'price': 1635}, {'product_id': 'P35', 'price': 1995}]",2019-02-21 07:57:00
C87,,,,,"[{'product_id': 'P07', 'price': 557}, {'product_id': 'P12', 'price': 1584}, {'product_id': 'P09', 'price': 41}]",2019-02-21 12:45:00
C98,,,,,"[{'product_id': 'P62', 'price': 616}]",2019-02-21 08:16:00
C114,,,,,"[{'product_id': 'P59', 'price': 719}]",2019-02-21 14:02:00
C119,,,,,"[{'product_id': 'P38', 'price': 481}]",2019-02-21 10:06:00
C124,,,,,"[{'product_id': 'P36', 'price': 307}, {'product_id': 'P39', 'price': 809}]",2019-02-21 12:49:00
C130,,,,,"[{'product_id': 'P06', 'price': 669}, {'product_id': 'P01', 'price': 1114}]",2019-02-21 13:17:00
C8,,,,,"[{'product_id': 'P50', 'price': 1704}, {'product_id': 'P47', 'price': 806}, {'product_id': 'P56', 'price': 1723}]",2019-02-22 15:38:00
C9,,,,,"[{'product_id': 'P26', 'price': 1010}, {'product_id': 'P29', 'price': 1531}, {'product_id': 'P22', 'price': 897}]",2019-02-22 22:15:00
C13,,,,,"[{'product_id': 'P39', 'price': 1970}, {'product_id': 'P36', 'price': 706}, {'product_id': 'P39', 'price': 1108}]",2019-02-22 18:11:00
C14,,,,,"[{'product_id': 'P12', 'price': 939}, {'product_id': 'P07', 'price': 409}]",2019-02-22 05:20:00
C18,,,,,"[{'product_id': 'P16', 'price': 1006}]",2019-02-22 03:24:00
C23,,,,,"[{'product_id': 'P24', 'price': 1561}, {'product_id': 'P22', 'price': 1237}]",2019-02-22 11:27:00
C26,,,,,"[{'product_id': 'P05', 'price': 1311}]",2019-02-22 13:12:00
C29,,,,,"[{'product_id': 'P24', 'price': 177}, {'product_id': 'P24', 'price': 968}, {'product_id': 'P26', 'price': 814}]",2019-02-22 04:20:00
C39,,,,,"[{'product_id': 'P43', 'price': 923}, {'product_id': 'P49', 'price': 459}]",2019-02-22 04:59:00
C41,,,,,"[{'product_id': 'P63', 'price': 1474}, {'product_id': 'P64', 'price': 824}, {'product_id': 'P62', 'price': 879}]",2019-02-22 11:11:00
C43,,,,,"[{'product_id': 'P03', 'price': 837}, {'product_id': 'P11', 'price': 811}, {'product_id': 'P03', 'price': 1922}]",2019-02-22 23:38:00
C44,,,,,"[{'product_id': 'P39', 'price': 1037}, {'product_id': 'P37', 'price': 659}, {'product_id': 'P38', 'price': 1092}]",2019-02-22 16:00:00
C50,,,,,"[{'product_id': 'P36', 'price': 224}]",2019-02-22 03:29:00
C56,,,,,"[{'product_id': 'P10', 'price': 307}]",2019-02-22 12:45:00
C60,,,,,"[{'product_id': 'P31', 'price': 628}, {'product_id': 'P23', 'price': 300}]",2019-02-22 03:19:00
C61,,,,,"[{'product_id': 'P43', 'price': 1421}]",2019-02-22 05:14:00
C64,,,,,"[{'product_id': 'P24', 'price': 724}]",2019-02-22 15:16:00
C65,,,,,"[{'product_id': 'P15', 'price': 1122}, {'product_id': 'P13', 'price': 978}]",2019-02-22 08:11:00
C89,,,,,"[{'product_id': 'P36', 'price': 471}]",2019-02-22 15:31:00
C93,,,,,"[{'product_id': 'P58', 'price': 1152}]",2019-02-22 12:10:00
C95,,,,,"[{'product_id': 'P36', 'price': 376}, {'product_id': 'P39', 'price': 1014}]",2019-02-22 14:16:00
C102,,,,,"[{'product_id': 'P48', 'price': 275}, {'product_id': 'P54', 'price': 1108}]",2019-02-22 13:33:00
C112,,,,,"[{'product_id': 'P22', 'price': 69}]",2019-02-22 03:02:00
C114,,,,,"[{'product_id': 'P56', 'price': 529}, {'product_id': 'P59', 'price': 944}, {'product_id': 'P46', 'price': 89}]",2019-02-22 09:33:00
C115,,,,,"[{'product_id': 'P32', 'price': 1134}]",2019-02-22 03:02:00
C119,,,,,"[{'product_id': 'P39', 'price': 1922}, {'product_id': 'P37', 'price': 1961}, {'product_id': 'P40', 'price': 1910}]",2019-02-22 16:19:00
C137,,,,,"[{'product_id': 'P23', 'price': 5}]",2019-02-22 14:03:00
C13,,,,,"[{'product_id': 'P36', 'price': 1878}]",2019-02-23 07:08:00
C23,,,,,"[{'product_id': 'P34', 'price': 1829}, {'product_id': 'P28', 'price': 1378}, {'product_id': 'P22', 'price': 489}]",2019-02-23 19:45:00
C29,,,,,"[{'product_id': 'P23', 'price': 851}, {'product_id': 'P26', 'price': 106}, {'product_id': 'P33', 'price': 123}]",2019-02-23 23:21:00
C32,,,,,"[{'product_id': 'P49', 'price': 972}]",2019-02-23 02:56:00
C33,,,,,"[{'product_id': 'P33', 'price': 1616}, {'product_id': 'P24', 'price': 1619}, {'product_id': 'P27', 'price': 670}]",2019-02-23 10:54:00
C34,,,,,"[{'product_id': 'P34', 'price': 904}]",2019-02-23 05:26:00
C42,,,,,"[{'product_id': 'P36', 'price': 1595}, {'product_id': 'P39', 'price': 1110}]",2019-02-23 12:41:00
C70,,,,,"[{'product_id': 'P59', 'price': 1193}, {'product_id': 'P52', 'price': 151}]",2019-02-23 18:27:00
C81,,,,,"[{'product_id': 'P47', 'price': 731}, {'product_id': 'P45', 'price': 1855}, {'product_id': 'P52', 'price': 1480}]",2019-02-23 10:05:00
C105,,,,,"[{'product_id': 'P44', 'price': 375}, {'product_id': 'P51', 'price': 1776}]",2019-02-23 16:01:00
C108,,,,,"[{'product_id': 'P38', 'price': 1096}, {'product_id': 'P35', 'price': 39}]",2019-02-23 22:52:00
C120,,,,,"[{'product_id': 'P47', 'price': 1073}, {'product_id': 'P59', 'price': 840}, {'product_id': 'P56', 'price': 333}]",2019-02-23 06:46:00
C135,,,,,"[{'product_id': 'P41', 'price': 135}, {'product_id': 'P52', 'price': 1635}]",2019-02-23 04:50:00
C9,,,,,"[{'product_id': 'P11', 'price': 1450}, {'product_id': 'P12', 'price': 1624}]",2019-02-24 17:07:00
C30,,,,,"[{'product_id': 'P30', 'price': 564}, {'product_id': 'P26', 'price': 1206}, {'product_id': 'P31', 'price': 259}]",2019-02-24 02:53:00
C34,,,,,"[{'product_id': 'P63', 'price': 1079}]",2019-02-24 23:31:00
C39,,,,,"[{'product_id': 'P45', 'price': 147}, {'product_id': 'P56', 'price': 1698}]",2019-02-24 15:06:00
C43,,,,,"[{'product_id': 'P58', 'price': 134}]",2019-02-24 21:37:00
C46,,,,,"[{'product_id': 'P24', 'price': 859}]",2019-02-24 10:59:00
C56,,,,,"[{'product_id': 'P01', 'price': 1144}, {'product_id': 'P04', 'price': 639}, {'product_id': 'P10', 'price': 1844}]",2019-02-24 19:47:00
C63,,,,,"[{'product_id': 'P34', 'price': 399}]",2019-02-24 21:36:00
C64,,,,,"[{'product_id': 'P36', 'price': 1310}, {'product_id': 'P40', 'price': 1226}, {'product_id': 'P36', 'price': 1696}]",2019-02-24 20:13:00
C66,,,,,"[{'product_id': 'P36', 'price': 663}]",2019-02-24 02:52:00
C71,,,,,"[{'product_id': 'P50', 'price': 138}, {'product_id': 'P41', 'price': 1511}]",2019-02-24 06:06:00
C78,,,,,"[{'product_id': 'P54', 'price': 844}]",2019-02-24 15:53:00
C86,,,,,"[{'product_id': 'P38', 'price': 391}]",2019-02-24 09:46:00
C113,,,,,"[{'product_id': 'P33', 'price': 1885}, {'product_id': 'P22', 'price': 1454}]",2019-02-24 09:18:00
C129,,,,,"[{'product_id': 'P04', 'price': 1459}, {'product_id': 'P01', 'price': 1454}]",2019-02-24 12:24:00
C133,,,,,"[{'product_id': 'P39', 'price': 7}]",2019-02-24 09:03:00
C2,,,,,"[{'product_id': 'P24', 'price': 966}, {'product_id': 'P23', 'price': 269}, {'product_id': 'P24', 'price': 532}]",2019-02-25 09:16:00
C6,,,,,"[{'product_id': 'P42', 'price': 656}, {'product_id': 'P47', 'price': 556}, {'product_id': 'P44', 'price': 1208}]",2019-02-25 14:12:00
C10,,,,,"[{'product_id': 'P27', 'price': 311}, {'product_id': 'P22', 'price': 411}]",2019-02-25 18:22:00
C15,,,,,"[{'product_id': 'P38', 'price': 267}, {'product_id': 'P40', 'price': 718}]",2019-02-25 07:20:00
C21,,,,,"[{'product_id': 'P06', 'price': 1093}]",2019-02-25 19:33:00
C22,,,,,"[{'product_id': 'P56', 'price': 1912}, {'product_id': 'P45', 'price': 1619}]",2019-02-25 13:18:00
C32,,,,,"[{'product_id': 'P64', 'price': 1621}, {'product_id': 'P64', 'price': 1301}]",2019-02-25 19:39:00
C41,,,,,"[{'product_id': 'P22', 'price': 1770}]",2019-02-25 06:17:00
C42,,,,,"[{'product_id': 'P45', 'price': 439}, {'product_id': 'P52', 'price': 1121}, {'product_id': 'P46', 'price': 68}]",2019-02-25 14:06:00
C43,,,,,"[{'product_id': 'P01', 'price': 1417}, {'product_id': 'P03', 'price': 649}]",2019-02-25 05:26:00
C45,,,,,"[{'product_id': 'P17', 'price': 380}, {'product_id': 'P14', 'price': 551}]",2019-02-25 13:26:00
C48,,,,,"[{'product_id': 'P37', 'price': 19}, {'product_id': 'P40', 'price': 1008}, {'product_id': 'P40', 'price': 935}]",2019-02-25 11:05:00
C55,,,,,"[{'product_id': 'P40', 'price': 1842}, {'product_id': 'P38', 'price': 1199}, {'product_id': 'P35', 'price': 975}]",2019-02-25 13:07:00
C64,,,,,"[{'product_id': 'P28', 'price': 386}]",2019-02-25 21:57:00
C77,,,,,"[{'product_id': 'P40', 'price': 588}]",2019-02-25 23:06:00
C85,,,,,"[{'product_id': 'P39', 'price': 1912}]",2019-02-25 04:58:00
C98,,,,,"[{'product_id': 'P38', 'price': 1722}]",2019-02-25 20:25:00
C103,,,,,"[{'product_id': 'P40', 'price': 1029}]",2019-02-25 22:35:00
C113,,,,,"[{'product_id': 'P29', 'price': 596}, {'product_id': 'P32', 'price': 1175}, {'product_id': 'P24', 'price': 699}]",2019-02-25 23:35:00
C115,,,,,"[{'product_id': 'P32', 'price': 1419}, {'product_id': 'P27', 'price': 1246}]",2019-02-25 06:44:00
C123,,,,,"[{'product_id': 'P06', 'price': 97}, {'product_id': 'P01', 'price': 281}]",2019-02-25 17:09:00
C125,,,,,"[{'product_id': 'P02', 'price': 1127}, {'product_id': 'P01', 'price': 397}]",2019-02-25 06:26:00
C135,,,,,"[{'product_id': 'P55', 'price': 1600}, {'product_id': 'P42', 'price': 1068}]",2019-02-25 09:12:00
C1,,,,,"[{'product_id': 'P16', 'price': 793}, {'product_id': 'P13', 'price': 866}, {'product_id': 'P16', 'price': 524}]",2019-02-26 04:29:00
C4,,,,,"[{'product_id': 'P39', 'price': 1032}, {'product_id': 'P36', 'price': 1935}]",2019-02-26 03:29:00
C8,,,,,"[{'product_id': 'P25', 'price': 628}, {'product_id': 'P24', 'price': 1384}, {'product_id': 'P29', 'price': 1405}]",2019-02-26 10:55:00
C15,,,,,"[{'product_id': 'P44', 'price': 409}]",2019-02-26 08:31:00
C22,,,,,"[{'product_id': 'P47', 'price': 53}, {'product_id': 'P51', 'price': 64}]",2019-02-26 07:08:00
C29,,,,,"[{'product_id': 'P22', 'price': 120}]",2019-02-26 03:19:00
C31,,,,,"[{'product_id': 'P22', 'price': 682}, {'product_id': 'P31', 'price': 399}, {'product_id': 'P29', 'price': 1288}]",2019-02-26 11:59:00
C34,,,,,"[{'product_id': 'P54', 'price': 1239}, {'product_id': 'P45', 'price': 1212}]",2019-02-26 23:36:00
C37,,,,,"[{'product_id': 'P32', 'price': 1486}, {'product_id': 'P28', 'price': 1627}]",2019-02-26 20:04:00
C45,,,,,"[{'product_id': 'P17', 'price': 1248}, {'product_id': 'P16', 'price': 730}]",2019-02-26 05:22:00
C48,,,,,"[{'product_id': 'P39', 'price': 970}, {'product_id': 'P37', 'price': 1372}, {'product_id': 'P40', 'price': 835}]",2019-02-26 15:31:00
C50,,,,,"[{'product_id': 'P07', 'price': 911}, {'product_id': 'P02', 'price': 1163}]",2019-02-26 16:39:00
C55,,,,,"[{'product_id': 'P19', 'price': 1990}, {'product_id': 'P18', 'price': 357}]",2019-02-26 06:49:00
C62,,,,,"[{'product_id': 'P24', 'price': 322}]",2019-02-26 06:34:00
C63,,,,,"[{'product_id': 'P23', 'price': 1915}]",2019-02-26 07:08:00
C64,,,,,"[{'product_id': 'P35', 'price': 1306}, {'product_id': 'P37', 'price': 672}, {'product_id': 'P40', 'price': 1835}]",2019-02-26 15:02:00
C65,,,,,"[{'product_id': 'P36', 'price': 1747}, {'product_id': 'P35', 'price': 1575}, {'product_id': 'P40', 'price': 108}]",2019-02-26 16:54:00
C70,,,,,"[{'product_id': 'P04', 'price': 839}, {'product_id': 'P01', 'price': 1584}]",2019-02-26 07:09:00
C71,,,,,"[{'product_id': 'P49', 'price': 1570}, {'product_id': 'P43', 'price': 1515}]",2019-02-26 15:07:00
C74,,,,,"[{'product_id': 'P01', 'price': 932}, {'product_id': 'P11', 'price': 157}]",2019-02-26 22:44:00
C78,,,,,"[{'product_id': 'P54', 'price': 285}, {'product_id': 'P55', 'price': 842}]",2019-02-26 08:13:00
C81,,,,,"[{'product_id': 'P51', 'price': 1134}]",2019-02-26 07:40:00
C87,,,,,"[{'product_id': 'P05', 'price': 580}, {'product_id': 'P06', 'price': 327}]",2019-02-26 15:51:00
C92,,,,,"[{'product_id': 'P38', 'price': 1830}, {'product_id': 'P38', 'price': 94}, {'product_id': 'P35', 'price': 1632}]",2019-02-26 08:58:00
C105,,,,,"[{'product_id': 'P55', 'price': 985}, {'product_id': 'P58', 'price': 501}]",2019-02-26 21:37:00
C116,,,,,"[{'product_id': 'P27', 'price': 1901}]",2019-02-26 10:38:00
C123,,,,,"[{'product_id': 'P63', 'price': 649}, {'product_id': 'P62', 'price': 1859}, {'product_id': 'P64', 'price': 1794}]",2019-02-26 22:45:00
C126,,,,,"[{'product_id': 'P56', 'price': 121}, {'product_id': 'P57', 'price': 1405}, {'product_id': 'P51', 'price': 1071}]",2019-02-26 12:52:00
C128,,,,,"[{'product_id': 'P11', 'price': 49}, {'product_id': 'P07', 'price': 1401}]",2019-02-26 09:50:00
C130,,,,,"[{'product_id': 'P06', 'price': 278}, {'product_id': 'P11', 'price': 1045}, {'product_id': 'P05', 'price': 76}]",2019-02-26 07:05:00
C9,,,,,"[{'product_id': 'P46', 'price': 185}, {'product_id': 'P42', 'price': 96}, {'product_id': 'P58', 'price': 838}]",2019-02-27 18:50:00
C14,,,,,"[{'product_id': 'P02', 'price': 937}]",2019-02-27 07:27:00
C20,,,,,"[{'product_id': 'P01', 'price': 1512}, {'product_id': 'P02', 'price': 1206}]",2019-02-27 08:20:00
C34,,,,,"[{'product_id': 'P61', 'price': 1546}]",2019-02-27 20:05:00
C40,,,,,"[{'product_id': 'P63', 'price': 1137}]",2019-02-27 18:49:00
C48,,,,,"[{'product_id': 'P27', 'price': 1689}]",2019-02-27 22:31:00
C51,,,,,"[{'product_id': 'P39', 'price': 1605}, {'product_id': 'P37', 'price': 1124}]",2019-02-27 21:17:00
C66,,,,,"[{'product_id': 'P38', 'price': 478}, {'product_id': 'P40', 'price': 649}]",2019-02-27 10:19:00
C75,,,,,"[{'product_id': 'P61', 'price': 780}]",2019-02-27 18:23:00
C76,,,,,"[{'product_id': 'P44', 'price': 455}, {'product_id': 'P56', 'price': 1272}, {'product_id': 'P58', 'price': 396}]",2019-02-27 16:49:00
C84,,,,,"[{'product_id': 'P26', 'price': 977}, {'product_id': 'P33', 'price': 452}, {'product_id': 'P31', 'price': 926}]",2019-02-27 23:52:00
C86,,,,,"[{'product_id': 'P49', 'price': 782}, {'product_id': 'P51', 'price': 1739}]",2019-02-27 04:13:00
C87,,,,,"[{'product_id': 'P07', 'price': 1086}]",2019-02-27 05:12:00
C89,,,,,"[{'product_id': 'P22', 'price': 25}, {'product_id': 'P28', 'price': 1874}, {'product_id': 'P29', 'price': 105}]",2019-02-27 11:52:00
C92,,,,,"[{'product_id': 'P64', 'price': 1303}]",2019-02-27 14:44:00
C98,,,,,"[{'product_id': 'P35', 'price': 278}, {'product_id': 'P36', 'price': 1266}]",2019-02-27 23:17:00
C100,,,,,"[{'product_id': 'P31', 'price': 568}, {'product_id': 'P23', 'price': 145}, {'product_id': 'P33', 'price': 1327}]",2019-02-27 09:34:00
C104,,,,,"[{'product_id': 'P13', 'price': 1803}, {'product_id': 'P13', 'price': 654}, {'product_id': 'P19', 'price': 252}]",2019-02-27 16:44:00
C106,,,,,"[{'product_id': 'P43', 'price': 739}]",2019-02-27 18:54:00
C113,,,,,"[{'product_id': 'P22', 'price': 1767}, {'product_id': 'P30', 'price': 1095}]",2019-02-27 06:58:00
C123,,,,,"[{'product_id': 'P41', 'price': 188}, {'product_id': 'P52', 'price': 1855}]",2019-02-27 14:48:00
C125,,,,,"[{'product_id': 'P01', 'price': 1841}]",2019-02-27 17:29:00
C126,,,,,"[{'product_id': 'P38', 'price': 531}, {'product_id': 'P36', 'price': 1759}]",2019-02-27 07:47:00
C17,,,,,"[{'product_id': 'P01', 'price': 519}, {'product_id': 'P09', 'price': 1403}, {'product_id': 'P03', 'price': 1058}]",2019-02-28 21:39:00
C22,,,,,"[{'product_id': 'P40', 'price': 1271}, {'product_id': 'P37', 'price': 359}]",2019-02-28 16:54:00
C53,,,,,"[{'product_id': 'P64', 'price': 1595}, {'product_id': 'P61', 'price': 1249}, {'product_id': 'P62', 'price': 892}]",2019-02-28 05:10:00
C56,,,,,"[{'product_id': 'P01', 'price': 1370}]",2019-02-28 06:17:00
C63,,,,,"[{'product_id': 'P36', 'price': 287}]",2019-02-28 11:43:00
C70,,,,,"[{'product_id': 'P13', 'price': 431}]",2019-02-28 18:06:00
C74,,,,,"[{'product_id': 'P50', 'price': 1812}, {'product_id': 'P60', 'price': 64}, {'product_id': 'P58', 'price': 193}]",2019-02-28 17:17:00
C79,,,,,"[{'product_id': 'P46', 'price': 1207}, {'product_id': 'P57', 'price': 1962}, {'product_id': 'P60', 'price': 483}]",2019-02-28 16:52:00
C81,,,,,"[{'product_id': 'P51', 'price': 1028}]",2019-02-28 21:49:00
C86,,,,,"[{'product_id': 'P38', 'price': 454}, {'product_id': 'P39', 'price': 1195}, {'product_id': 'P40', 'price': 961}]",2019-02-28 12:37:00
C90,,,,,"[{'product_id': 'P13', 'price': 1377}, {'product_id': 'P15', 'price': 193}, {'product_id': 'P16', 'price': 1323}]",2019-02-28 11:17:00
C106,,,,,"[{'product_id': 'P35', 'price': 1481}, {'product_id': 'P40', 'price': 1877}, {'product_id': 'P39', 'price': 1791}]",2019-02-28 11:15:00
C118,,,,,"[{'product_id': 'P29', 'price': 616}, {'product_id': 'P33', 'price': 1013}, {'product_id': 'P33', 'price': 1785}]",2019-02-28 21:40:00
C128,,,,,"[{'product_id': 'P63', 'price': 861}, {'product_id': 'P64', 'price': 1052}, {'product_id': 'P62', 'price': 1963}]",2019-02-28 23:44:00
C131,,,,,"[{'product_id': 'P60', 'price': 615}, {'product_id': 'P41', 'price': 520}, {'product_id': 'P44', 'price': 987}]",2019-02-28 20:07:00
C133,,,,,"[{'product_id': 'P57', 'price': 56}, {'product_id': 'P41', 'price': 1416}, {'product_id': 'P48', 'price': 1511}]",2019-02-28 15:03:00
C2,,,,,"[{'product_id': 'P23', 'price': 1077}, {'product_id': 'P22', 'price': 478}, {'product_id': 'P25', 'price': 269}]",2019-03-01 19:44:00
C13,,,,,"[{'product_id': 'P40', 'price': 353}, {'product_id': 'P36', 'price': 199}, {'product_id': 'P35', 'price': 900}]",2019-03-01 21:41:00
C15,,,,,"[{'product_id': 'P12', 'price': 1692}, {'product_id': 'P11', 'price': 115}]",2019-03-01 06:50:00
C16,,,,,"[{'product_id': 'P32', 'price': 563}, {'product_id': 'P34', 'price': 1572}]",2019-03-01 13:46:00
C30,,,,,"[{'product_id': 'P23', 'price': 1375}, {'product_id': 'P26', 'price': 3}, {'product_id': 'P24', 'price': 739}]",2019-03-01 22:05:00
C39,,,,,"[{'product_id': 'P61', 'price': 1513}]",2019-03-01 19:39:00
C40,,,,,"[{'product_id': 'P63', 'price': 229}, {'product_id': 'P64', 'price': 958}]",2019-03-01 14:48:00
C41,,,,,"[{'product_id': 'P32', 'price': 1251}]",2019-03-01 05:07:00
C42,,,,,"[{'product_id': 'P34', 'price': 1447}, {'product_id': 'P29', 'price': 1581}, {'product_id': 'P27', 'price': 964}]",2019-03-01 06:46:00
C43,,,,,"[{'product_id': 'P06', 'price': 1268}, {'product_id': 'P12', 'price': 1381}]",2019-03-01 14:40:00
C44,,,,,"[{'product_id': 'P37', 'price': 885}, {'product_id': 'P35', 'price': 266}]",2019-03-01 18:22:00
C47,,,,,"[{'product_id': 'P56', 'price': 1703}, {'product_id': 'P60', 'price': 1277}]",2019-03-01 14:48:00
C60,,,,,"[{'product_id': 'P28', 'price': 72}]",2019-03-01 21:03:00
C62,,,,,"[{'product_id': 'P57', 'price': 1488}, {'product_id': 'P59', 'price': 1451}]",2019-03-01 19:00:00
C76,,,,,"[{'product_id': 'P26', 'price': 1385}, {'product_id': 'P33', 'price': 342}]",2019-03-01 19:12:00
C79,,,,,"[{'product_id': 'P46', 'price': 1531}, {'product_id': 'P49', 'price': 1808}]",2019-03-01 12:08:00
C86,,,,,"[{'product_id': 'P36', 'price': 669}]",2019-03-01 12:02:00
C90,,,,,"[{'product_id': 'P26', 'price': 920}, {'product_id': 'P27', 'price': 1472}]",2019-03-01 13:02:00
C93,,,,,"[{'product_id': 'P58', 'price': 1280}]",2019-03-01 13:28:00
C95,,,,,"[{'product_id': 'P26', 'price': 109}, {'product_id': 'P34', 'price': 655}]",2019-03-01 20:55:00
